subject_code,subject_name,max_marks,credit,practical
SMRB1304,PROGRAMMABLE LOGIC CONTROLLER AND SCADA,100,4,True
S11BLH11,PROBLEM SOLVING TECHNIQUES USING C,100,3,False
SMTB1401,FOURIER SERIES AND NUMERICAL METHODS,100,3,False
SMRB1401,SOLID AND FLUID MECHANICS,100,3,False
SMRB1402,MACHINING AND MANUFACTURING PROCESSES,100,4,True
SCSBDPROJ,DESIGN THINKING AND INNOVATION,100,2,True
SMRB1501,DESIGN OF MECHATRONIC SYSTEMS,100,3,False
SMRB1502,MECHANICS OF MACHINES,100,3,False
SMRB1503,ACTUATION SYSTEMS FOR MECHATRONICS,100,3,False
SMRB1504,PROGRAMMABLE LOGIC CONTROLLER AND SCADA,100,4,True
SMRB1601,FINITE ELEMENT ANALYSIS AND COMPUTER AIDED DESIGN,100,3,False
SMRB1602,EMBEDDED SYSTEM DESIGN,100,3,False
SMRB1603,MICRO AND NANO ELECTRO MECHANICAL SYSTEMS,100,3,False
SMRB1604,PROGRAMMABLE LOGIC CONTROLLER AND SCADA,100,4,True
SMRB1701,MEDICAL MECHATRONICS,100,3,False
SMRB1702,ROBOTICS AND MACHINE VISION SYSTEM,100,3,False
SMRB1703,APPLIED THERMODYNAMICS,100,3,False
SMRB1704,PROGRAMMABLE LOGIC CONTROLLER AND SCADA,100,4,True
SMRB1801,FINITE ELEMENT ANALYSIS AND COMPUTER AIDED DESIGN,100,3,False
SMRB1802,EMBEDDED SYSTEM DESIGN,100,3,False
SMRB1803,MICRO AND NANO ELECTRO MECHANICAL SYSTEMS,100,3,False
SMRB1804,PROGRAMMABLE LOGIC CONTROLLER AND SCADA,100,4,True
SMRB1901,MEDICAL MECHATRONICS,100,3,False
SMRB1902,ROBOTICS AND MACHINE VISION SYSTEM,100,3,False
SMRB1903,APPLIED THERMODYNAMICS,100,3,False
SMRB1904,PROGRAMMABLE LOGIC CONTROLLER AND SCADA,100,4,True
SMRB2001,FINITE ELEMENT ANALYSIS AND COMPUTER AIDED DESIGN,100,3,False
SMRB2002,EMBEDDED SYSTEM DESIGN,100,3,False
SMRB2003,MICRO AND NANO ELECTRO MECHANICAL SYSTEMS,100,3,False
SMRB2004,PROGRAMMABLE LOGIC CONTROLLER AND SCADA,100,4,True
SMRB2101,MEDICAL MECHATRONICS,100,3,False
SMRB2102,ROBOTICS AND MACHINE VISION SYSTEM,100,3,False
SMRB2103,APPLIED THERMODYNAMICS,100,3,False
SMRB2104,PROGRAMMABLE LOGIC CONTROLLER AND SCADA,100,4,True
SMRB2201,FINITE ELEMENT ANALYSIS AND COMPUTER AIDED DESIGN,100,3,False
SMRB2202,EMBEDDED SYSTEM DESIGN,100,3,False
SMRB2203,MICRO AND NANO ELECTRO MECHANICAL SYSTEMS,100,3,False
SMRB2204,PROGRAMMABLE LOGIC CONTROLLER AND SCADA,100,4,True
SMRB2301,SENSORS AND ELECTRONIC INSTRUMENTATION LAB,100,2,True
SMRB2302,MICRO PROCESSOR AND CONTROLLER LAB,100,2,True
SMRB2303,APPLIED THERMODYNAMICS,100,3,False
SMRB2304,PROGRAMMABLE LOGIC CONTROLLER AND SCADA,100,4,True
SMRB2401,HYDRAULICS LAB,100,2,True
SMRB2402,METALLURGY AND METROLOGY LAB,100,2,True
SMRB2403,APPLIED THERMODYNAMICS,100,3,False
SMRB2404,PROGRAMMABLE LOGIC CONTROLLER AND SCADA,100,4,True
SMRB2501,MECHATRONICS AND SIMULATION LAB,100,2,True
SMRB2502,MICRO PROCESSOR AND CONTROLLER LAB,100,2,True
SMRB2503,APPLIED THERMODYNAMICS,100,3,False
SMRB2504,PROGRAMMABLE LOGIC CONTROLLER AND SCADA,100,4,True
SMRB2601,MODELING AND ANALYSIS LAB,100,2,True
SMRB2602,EMBEDDED SYSTEM DESIGN,100,3,False
SMRB2603,MICRO AND NANO ELECTRO MECHANICAL SYSTEMS,100,3,False
SMRB2604,PROGRAMMABLE LOGIC CONTROLLER AND SCADA,100,4,True
SMRB2701,ROBOTICS AND CAM LAB,100,2,True
SMRB2702,EMBEDDED SYSTEM DESIGN,100,3,False
SMRB2703,MICRO AND NANO ELECTRO MECHANICAL SYSTEMS,100,3,False
SMRB2704,PROGRAMMABLE LOGIC CONTROLLER AND SCADA,100,4,True
SMRB2801,MODELING AND ANALYSIS LAB,100,2,True
SMRB2802,EMBEDDED SYSTEM DESIGN,100,3,False
SMRB2803,MICRO AND NANO ELECTRO MECHANICAL SYSTEMS,100,3,False
SMRB2804,PROGRAMMABLE LOGIC CONTROLLER AND SCADA,100,4,True
SMRB2901,SENSORS AND ELECTRONIC INSTRUMENTATION LAB,100,2,True
SMRB2902,MICRO PROCESSOR AND CONTROLLER LAB,100,2,True
SMRB2903,APPLIED THERMODYNAMICS,100,3,False
SMRB2904,PROGRAMMABLE LOGIC CONTROLLER AND SCADA,100,4,True
SMRB3001,INTELLIGENT MANUFACTURING TECHNOLOGY,100,3,False
SMRB3002,AUTOMATION IN MANUFACTURING,100,3,False
SMRB3003,COMPUTER INTEGRATED MANUFACTURING,100,3,False
SMRB3004,VIRTUAL AND AUGMENT REALITY IN INDUSTRY 4.0,100,3,False
SMRB3005,DIGITAL MANUFACTURING,100,3,False
SMRB3006,SIGNALS AND CONTROL SYSTEMS,100,3,False
SMRB3007,ADVANCED CONTROL THEORY,100,3,False
SMRB3008,EMBEDDED PROGRAMMING FOR MECHATRONICS,100,3,False
SMRB3009,MACHINE VISION AND IMAGE PROCESSING,100,3,False
SMRB3010,MACHINE FAULT DIAGNOSIS AND SIGNAL PROCESSING,100,3,False
SMRB3011,ADAPTIVE AND PREDICTIVE CONTROL OF MECHATRONICS SYSTEMS,100,3,False
SMRB3012,ARTIFICIAL INTELLIGENCE AND EXPERT SYSTEM,100,3,False
SMRB3013,INDUSTRIAL INTERNET OF THINGS,100,3,False
SMRB3014,INDUSTRIAL MACHINE LEARNING,100,3,False
SMRB3015,VEHICLE DYNAMICS AND AERO DYNAMICS,100,3,False
SMRB3016,AUTOTRONICS AND VEHICLE AUTOMATION,100,3,False
SMRB3017,ELECTRIC AND HYBRID VEHICLES,100,3,False
SMRB3018,RF IC DESIGN,100,3,False
SMRB3019,MOBILE ROBOTICS,100,3,False
SMRB3020,BIO-INSPIRED ROBOTICS,100,3,False
SMRB3021,PRODUCT DESIGN,100,3,False
SMRB3022,DRONE TECHNOLOGY,100,3,False
SMRB3023,DATA ACQUISITION AND VIRTUAL INSTRUMENTATION,100,3,False
SMRB3024,INDUSTRY 4.0 AND 5.0 TECHNOLOGIES AND APPLICATIONS,100,3,False
SMRB3025,DRIVING ASSISTANCE SYSTEMS AND AUTONOMOUS VEHICLES,100,3,False
SMRB3026,BIOMECHATRONICS,100,3,False
SMRB3027,UNMANNED AERIAL SYSTEMS,100,3,False
SMRB3028,MECHATRONICS IN AERO SYSTEMS,100,3,False
SMRB3029,HAPTICS AND AUGMENTED REALITY,100,3,False
SMRB3030,BATTERY MANAGEMENT SYSTEM,100,3,False
SMRB3031,TOTAL QUALITY MANAGEMENT,100,3,False
SMRB3032,COLLABORATIVE ROBOTICS,100,3,False
SMRB3033,ADVANCED ROBOTIC MATERIALS,100,3,False
SMRB3034,ELECTRONIC DEVICES AND CIRCUITS,100,3,False
SMRB3035,DATA ACQUISITION AND VIRTUAL INSTRUMENTATION,100,3,False
SMRB3036,INDUSTRY 4.0 AND 5.0 TECHNOLOGIES AND APPLICATIONS,100,3,False
SMRB3037,DRIVING ASSISTANCE SYSTEMS AND AUTONOMOUS VEHICLES,100,3,False
SMRB3038,BIOMECHATRONICS,100,3,False
SMRB3039,UNMANNED AERIAL SYSTEMS,100,3,False
SMRB3040,MECHATRONICS IN AERO SYSTEMS,100,3,False
SMRB3041,HAPTICS AND AUGMENTED REALITY,100,3,False
SMRB3042,BATTERY MANAGEMENT SYSTEM,100,3,False
SMRB3043,TOTAL QUALITY MANAGEMENT,100,3,False
SMRB4001,INTRODUCTION TO MECHATRONICS,100,3,False
SMRB4002,ELECTRICAL AND ELECTRONIC CERAMICS,100,3,False
SMRB4003,RESOURCE MANAGEMENT TECHNIQUES,100,3,False
SBAB4001,PRINCIPLES AND PRACTICES OF MANAGEMENT,100,3,False
S41BPB41,VENTURE CREATION,100,3,False
SMEB3037,ENTREPRENEURSHIP DEVELOPMENT,100,3,False
SHSB1102,GENERAL ENGLISH I,100,3,False
SMTB1111,ANCILLARY MATHEMATICS I FOR COMPUTER SCIENCE,100,3,False
SBSB1101,PROBLEM SOLVING TECHNIQUES IN C,100,3,False
SBSB1102,FUNDAMENTALS OF COMPUTER TECHNOLOGY,100,3,False
SBSB1102,FUNDAMENTALS OF COMPUTER TECHNOLOGY,100,3,False
SBSB2101,PROBLEM SOLVING TECHNIQUES LAB,100,2,True
SHSB1201,GENERAL ENGLISH II,100,3,False
SMTB1209,ANCILLARY MATHEMATICS II FOR COMPUTER SCIENCE,100,3,False
SBSB1201,DATABASE MANAGEMENT SYSTEM,100,3,False
SBSB1202,DIGITAL COMPUTER FUNDAMENTALS,100,3,False
SBSB2201,RDBMS LAB,100,2,True
SBSB1301,ADVANCED JAVA PROGRAMMING,100,3,False
SBSB1302,COMPUTER ARCHITECTURE,100,3,False
SBSB1303,OPERATING SYSTEMS,100,3,False
SBSB1305,FOUNDATION OF AI,100,3,False
SBSB2301,ADVANCED JAVA PROGRAMMING LAB,100,2,True
SBSB1401,PYTHON PROGRAMMING,100,3,False
SBSB1402,FOG AND CLOUD COMPUTING,100,3,False
SBSB1405,INTRODUCTION TO ROBOTICS,100,3,False
SBSB2401,PYTHON PROGRAMMING LAB,100,2,True
SBSB2402,INTRODUCTION TO ROBOTICS LAB,100,2,True
SBSBLH51,FULL STACK WEB DEVELOPMENT,100,4,True
SBSB1502,FUNDAMENTALS OF MICROPROCESSOR,100,3,False
SBSB1503,HUMAN COMPUTER INTERACTION,100,3,False
SBSB1504,COMPUTER COMMUNICATION,100,3,False
SBSB2501,MICROPROCESSOR LAB,100,2,True
SBSB1603,BLOCK CHAIN TECHNOLOGY,100,3,False
SBSB1602,SOCIETY 5.0,100,3,False
SBSB3001,CYBER LAW,100,3,False
SBSB3002,NETWORK SECURITY,100,3,False
SBSB3003,AUGMENTED REALITY AND VIRTUAL REALITY,100,3,False
SBSB3004,INTRODUCTION TO INTERNET OF THINGS,100,3,False
SBSB3005,SOFTWARE TESTING,100,3,False
SBSB3006,DESIGN AND ANALYSIS OF ALGORITHMS,100,3,False
SBSB3007,SOFTWARE ARCHITECTURE,100,3,False
SBSB3008,SOFTWARE QUALITY MANAGEMENT,100,3,False
SBSB3009,KNOWLEDGE MANAGEMENT SYSTEMS,100,3,False
SHSB1102,GENERAL ENGLISH - I,100,3,False
SMTB1107,BASIC STATISTICS,100,3,False
SBIB1101,CELL AND MOLECULAR BIOLOGY,100,3,False
S738BLH11,DATABASES AND TOOLS IN BIOLOGY,100,4,True
SBIA2101,CELL AND MOLECULAR BIOLOGY LAB,100,2,True
SHSB1201,GENERAL ENGLISH - II,100,3,False
SMTB1207,MATHEMATICAL FOUNDATIONS FOR BIOINFORMATICS,100,3,False
SBIB1201,BIOMOLECULAR STRUCTURES AND INTERACTIONS,100,3,False
S738BLH22,PROBLEM SOLVING TECHNIQUES USING C,100,4,True
SBIB2201,BIOCHEMISTRY LAB,100,2,True
SBIB1301,SYSTEMS BIOLOGY,100,4,False
SBIB1302,ALGORITHMS IN BIOINFORMATICS,100,3,False
SBIB1303,GENOMICS AND PROTEOMICS,100,3,False
S738BLH33,PYTHON PROGRAMMING,100,2,True
SBIB2301,SYSTEMS BIOLOGY LAB,100,2,True
SBIB1402,MICROBIOME AND METAGENOMICS,100,4,False
SB1B1402,MATLAB FOR BIOLOGICAL DATA ANALYSIS,100,3,False
S738BLH44,IMMUNOLOGY AND IMMUNOINFORMATICS,100,4,True
SBIA2401,MATLAB FOR BIOLOGICAL DATA ANALYSIS LAB,100,2,True
SBIB2402,MICROBIOME AND METAGENOMICS LAB,100,2,True
SBIB1501,NEXT GENERATION SEQUENCING,100,3,False
SBIB1502,R PROGRAMMING FOR BIOLOGIST,100,3,False
SBIB1503,DEEP LEARNING FOR BIOINFORMATICS,100,3,False
S738BLH55,MICROARRAY DATA ANALYSIS,100,4,True
SBIB2501,NEXT GENERATION SEQUENCING LAB,100,2,True
SBIB2502,R PROGRAMMING FOR BIOLOGIST LAB,100,2,True
SBIB1601,COMPUTER AIDED DRUG DESIGN,100,3,False
SBIB2601,COMPUTER AIDED DRUG DESIGN -LAB,100,3,True
SBIB3001,CANCER BIOLOGY,100,3,False
SBIB3002,EPIGENOMICS,100,3,False
SBIB3003,METABOLOMICS,100,3,False
SBIB3004,DATA MINING AND MACHINE LEARNING,100,3,False
SBIB3005,DATABASE MANAGEMENT SYSTEMS,100,3,False
SBIB3006,NATURAL LANGUAGE PROCESSING BIOMEDICAL DATA,100,3,False
SBIB3007,RESEARCH METHODOLOGY,100,3,False
SBIB3008,ETHICAL GUIDELINES FOR CLINICAL TRIALS,100,3,False
SBIB1302,ANALYTICAL TECHNIQUES IN BIOLOGY,100,3,False
SHSB1102,GENERAL ENGLISHI,100,3,False
SBCB1101,BIOMOLECULES,100,3,False
SBCB2101,BASIC BIOCHEMISTRY LAB,100,2,True
SHSB1201,GENERAL ENGLISH - II,100,3,False
SBBB1302,IMMUNOLOGY,100,3,False
SMBB2201,IMMUNOLOGY LAB,100,3,True
SBCB1301,INTERMEDIARY METABOLISM,100,3,False
SBCB1302,ENZYMOLOGY,100,3,False
SBCB2301,ENZYMOLOGY LAB,100,3,True
SBCB1401,MOLECULAR BIOLOGY,100,3,False
SBCB1402,MOLECULAR GENETICS,100,3,False
SBCB2401,MOLECULAR BIOLOGY LAB,100,3,True
SBCB1501,GENOMICS AND PROTEOMICS,100,3,False
SBCB1502,CLINICAL BIOCHEMISTRY,100,3,False
SBCB1503,ENDOCRINOLOGY,100,3,False
S77BPB51,RESEARCH METHODOLOGY,100,4,False
SBCB2501,GENOMICS AND PROTEOMICS LAB,100,3,True
SBCB2502,CLINICAL BIOCHEMISTRY LAB,100,3,True
SBBB1601,BIOSAFETY, BIOETHICS AND IPR,100,3,False
S77BLH61,BIOSTATISTICS,100,4,False
SBCB1102,ANCILLARY ZOOLOGY  I,100,3,False
SBCB1201,ANCILLARY ZOOLOGY  II,100,3,False
SCYB1303,ANCILLARY CHEMISTRYI,100,3,False
SCYB1403,ANCILLARY CHEMISTRYII,100,3,False
SBCB2102,ANCILLARY ZOOLOGY LAB I,100,2,True
SBCB2202,ANCILLARY  ZOOLOGY LAB  II,100,3,True
SCYB2302,ANCILLARY CHEMISTRY LABI,100,3,True
SCYB2402,ANCILLARY CHEMISTRY LABII,100,3,True
SBBB3001,ANIMAL CELL CULTURE: PRINCIPLES & APPLICATIONS,100,3,False
SBCB3002,STEM CELL BIOLOGY,100,3,False
SBCB3003,CANCER BIOLOGY,100,3,False
SBCB3001,BIOCHEMISTRY OF DISEASES,100,3,False
SBCB3002,MEDICAL LABORATORY TECHNIQUES,100,3,False
SBCB3003,MOLECULAR DIAGNOSTICS,100,3,False
SBCB3003,FOOD CHEMISTRY,100,3,False
SBBB3008,FOOD QUALITY ANALYTICS,100,3,False
SBBB3009,FOOD PROCESSING TECHNOLOGY,100,3,False
SMBB3001,DESIGN AND OPERATION OF BIOREACTORS,100,3,False
SMBB3002,FERMENTATION TECHNOLOGY AND DOWNSTREAM PROCESSING,100,3,False
SMBB3003,MICROBIAL PRODUCTS FOR AGRICULTURE AND INDUSTRIES,100,3,False
SBCB3007,HUMAN PHYSIOLOGY,100,3,False
SBCB3008,INTRODUCTION TO BIOPHARMACEUTICS,100,3,False
SBCB3009,DRUG DESIGN AND DELIVERY,100,3,False
SHSB1102,GENERAL ENGLISH I,100,3,False
SBBA1102,CELL AND MOLECULAR BIOLOGY,100,3,False
SBBB2101,CELL AND MOLECULAR BIOLOGY LAB,100,2,True
SHSB1201,GENERAL ENGLISH II,100,3,False
SBBB1201,MOLECULAR GENETICS,100,3,False
SBBB2201,MOLECULAR GENETICS LAB,100,2,True
SBBA1301,GENETIC ENGINEERING,100,3,False
SBBB1302,IMMUNOLOGY,100,3,False
SBBB2301,GENETIC ENGINEERING AND IMMUNOLOGY LAB,100,2,True
SBBB1401,MEDICAL BIOTECHNOLOGY,100,3,False
SBBA1402,INDUSTRIAL BIOTECHNOLOGY,100,3,False
SBBB2401,INDUSTRIAL AND MEDICAL BIOTECHNOLOGY LAB,100,2,True
SBBB1502,PLANT AND ANIMAL BIOTECHNOLOGY,100,3,False
SBBB1503,NANOBIOTECHNOLOGY,100,3,False
S77BPB61,RESEARCH METHODOLOGY,100,4,False
SBBB2501,PLANT BIOTECHNOLOGY LAB,100,2,True
SBBB2502,ANIMAL BIOTECHNOLOGY LAB,100,2,True
SBBB1601,BIOSAFETY, BIOETHICS AND IPR,100,3,False
S77BLH61,BIOSTATISTICS,100,4,False
SBBB1103,Ancillary Microbiology I,100,3,False
SBBB1202,ANCILLARY MICROBIOLOGY II,100,4,False
SBBB1303,Ancillary Biochemistry I,100,3,False
SBBB1403,Ancillary Biochemistry II,100,2,False
SBBB2102,ANCILLARY MICROBIOLOGY LAB I,100,2,True
SBBB2202,ANCILLARY MICROBIOLOGY LAB II,100,2,True
SBBB2302,Ancillary Biochemistry Lab I,100,2,True
SBBB2402,Ancillary Biochemistry Lab II,100,2,True
SBBB501,ENVIRONMENTAL BIOTECHNOLOGY,100,3,False
SBBB3001,ANIMAL CELL CULTURE,100,3,False
SBBB3002,STEM CELL BIOLOGY,100,3,False
SBBB3003,CANCER BIOLOGY,100,3,False
SBBB3004,PLANT PHYSIOLOGY AND BIOCHEMISTRY,100,3,False
SBBB3005,GENETICS AND PLANT BREEDING,100,3,False
SBBB3006,PLANT TISSUE CULTURE,100,3,False
SBBB3007,FOOD CHEMISTRY,100,3,False
SBBB3008,FOOD QUALITY ANALYTICS,100,3,False
SBBB3009,FOOD PROCESSING TECHNOLOGY,100,3,False
SBBB3010,ENZYME TECHNOLOGY,100,3,False
SBBB3011,FERMENTATION TECHNOLOGY,100,4,False
SBBB3012,DOWNSTREAM PROCESSING,100,4,False
SBBB3013,SOLID WASTE MANAGEMENT,100,4,False
SBBB3014,ENVIRONMENTAL MICROBIOLOGY,100,4,False
SBBB3015,BIOREMEDIATION,100,4,False
SHSB1102,GENERAL ENGLISH I,100,3,False
SMTB1111,ANCILLARY MATHEMATICS I FOR COMPUTER SCIENCE,100,3,False
SBSB1101,PROBLEM SOLVING TECHNIQUES WITH C,100,3,False
SBSB1102,FUNDAMENTALS OF COMPUTER TECHNOLOGY,100,3,False
SBSB2101,PROBLEM SOLVING TECHNIQUES LAB,100,2,True
SHSB1201,GENERAL ENGLISH II,100,3,False
SMTB1209,ANCILLARY MATHEMATICS II FOR COMPUTER SCIENCE,100,3,False
SBSB1201,DATABASE MANAGEMENT SYSTEM,100,3,False
SBSB1202,DIGITAL COMPUTER FUNDAMENTALS,100,3,False
SBSB2201,RDBMS LAB,100,2,True
SBSB1306,DATA FOUNDATION,100,3,False
SBSB1302,COMPUTER ARCHITECTURE,100,3,False
SBSB1303,OPERATING SYSTEMS,100,3,False
SBSB1304,DATA MINING AND DATAWAREHOUSING,100,3,False
SBSB2302,DATA FOUNDATION LAB,100,2,True
SBSB1401,PYTHON PROGRAMMING,100,3,False
SBSB1406,QUANTUM COMPUTING,100,3,False
SBSB1403,DATA STRUCTURES,100,3,False
SBSB1404,CYBER SECURITY,100,3,False
SBSB2401,PYTHON PROGRAMMING LAB,100,2,True
SBSBLH51,FULL STACK WEB DEVELOPMENT,100,4,True
SBSB1505,DATA MANAGEMENT IN CLOUD,100,3,False
SBSB1502,FUNDAMENTALS OF MICROPROCESSOR,100,3,False
SBSB2501,MICROPROCESSOR LAB,100,2,True
SBSB1604,CRYPTOGRAPHY AND NETWORK SECURITY,100,3,False
SBSB1602,SOCIETY 5.0,100,3,False
SBSB3001,CYBER LAW,100,3,False
SBSB3002,NETWORK SECURITY,100,3,False
SBSB3003,AUGMENTED REALITY AND VIRTUAL REALITY,100,3,False
SBSB3004,INTRODUCTION TO IOT,100,3,False
SBSB3005,SOFTWARE TESTING,100,3,False
SBSB3006,DESIGN AND ANALYSIS OF ALGORITHMS,100,3,False
SBSB3007,SOFTWARE ARCHITECTURE,100,3,False
SBSA3008,SOFTWARE QUALITY MANAGEMENT,100,3,False
SBSB3009,KNOWLEDGE MANAGEMENT SYSTEMS,100,3,False
SHSB 1102,GENERAL ENGLISH -I,100,3,False
SFDB 1101,TRADITIONAL INDIAN COSTUMES,100,3,False
SFDB 2101,SEWING TECHNIQUES,100,3,True
SFDB 2102,ART STUDIO,100,3,True
SHSB1201,GENERAL ENGLISH - II,100,3,False
SFDB1201,ELEMENTS OF TEXTILES,100,3,False
SFDB 2201,FASHION ILL USTRATION - I,100,3,True
SFDB 2202,FABRIC MANIPULATION TECHNIQUES,100,3,True
SFDB 1301,FASHION  TREND  AND  FORECASTING,100,3,False
SFDB 1302,TEXTILE PROCESSING,100,3,False
SFDB 1303,TRADITIONAL TEXTILES OF INDIA,100,3,False
SFDB 2301,FASHION ILLUSTRATION -II,100,2,True
SFDB 2303,DESIGN -I WOMENS WEAR,100,2,True
SFDB 2302,GARMENT CONSTRUCTION - I WOMENS WEAR,100,3,True
SFDB 2304,SKILL ENHANCEMENT COURSE -I TRADITIONAL SURFACE ORNAMENTATION,100,3,True
SFDB 1401,FASHION MARKETING AND MERCHANDISING,100,3,False
SFDB 1402,GARMENT PRODUCTION MACHINERY,100,3,False
SFDB 2402,DESIGN  IIMENS WEAR,100,2,True
SFDB 2401,GARMENT CONSTRUCTION IIMENS WEAR,100,3,True
SFDB 2403,DIGITAL PRESENTATION TECHNIQUES,100,2,True
SFDB 2404,SKILL ENHANCEMENT  COURSE -II ACCESSORY DESIGN,100,3,True
SFDB 1501,ENTREPRENEURSHIP DEVELOPMENT,100,3,False
SFDB 2501,UPCYCLE FASHION,100,3,True
SFDB 2503,DESIGN - III KIDS WEAR,100,2,True
SFDB 2502,GARMENT CONSTRUCTION -III KIDS WEAR,100,3,True
SFDB 2504,SKILL ENHANCEMENT  COURSE III FASHION STYLING AND PHOTOGRAPHY,100,3,True
S105BINT,INTERNSHIP,100,2,False
SFDB2601,PORTFOLIO DEVELOPMENT,100,3,True
S105BPROJ,DESIGN COLLECTION,200,7,True
SFDB 3001,DISCIPLINARY  SPECIFIC ELECTIVE FASHION BRAND MANAGEMENT,100,3,False
SFDB 3002,DISCIPLINARY  SPECIFIC ELECTIVE BOUTIQUE MANAGEMENT,100,3,False
SFDB 3003,DISCIPLINARY  SPECIFIC ELECTIVE DIGITAL MARKETING,100,3,False
SFDB 3004,DISCIPLINARY  SPECIFIC ELECTIVE TEXTILE FINISHES,100,3,False
SFDB 3005,DISCIPLINARY  SPECIFIC ELECTIVE APPAREL QUALITY CONTROL,100,3,False
SFDB 3006,DISCIPLINARY  SPECIFIC ELECTIVE HOME TEXTILES,100,3,False
SFDB 3007,DISCIPLINARY  SPECIFIC ELECTIVE PROFESSIONAL ETHICS,100,3,False
SFDB 3008,DISCIPLINARY  SPECIFIC ELECTIVE VISUAL MERCHANDISING AND DISPLAY,100,3,False
SFDB 3009,DISCIPLINARY  SPECIFIC ELECTIVE HISTORY OF ART AND FASHION,100,3,False
SHSB1102,GENERAL ENGLISH I,100,3,False
SMTB1111,ANCILLARY MATHEMATICS I FOR COMPUTER SCIENCE,100,3,False
SBSB1101,PROBLEM SOLVING TECHNIQUES WITH C,100,3,False
SBSB1102,FUNDAMENTALS OF COMPUTER TECHNOLOGY,100,3,False
SBSB2101,PROBLEM SOLVING TECHNIQUES LAB,100,2,True
SHSB1201,GENERAL ENGLISH II,100,3,False
SMTB1209,ANCILLARY MATHEMATICS II FOR COMPUTER SCIENCE,100,3,False
SBSB1201,DATABASE MANAGEMENT SYSTEM,100,3,False
SBSB1202,DIGITAL COMPUTER FUNDAMENTALS,100,3,False
SBSB2201,RDBMS LAB,100,2,True
SBSB1301,ADVANCED JAVA PROGRAMMING,100,3,False
SBSB1302,COMPUTER ARCHITECTURE,100,3,False
SBSB1303,OPERATING SYSTEMS,100,3,False
SBSB1307,COMPUTER NETWORKS,100,3,False
SBSB2301,ADVANCED JAVA PROGRAMMING LAB,100,2,True
SBSB1401,PYTHON PROGRAMMING,100,3,False
SBSB1407,LINUX AND SHELL PROGRAMMING,100,3,False
SBSB1403,DATA STRUCTURES,100,3,False
SBSB1404,CYBER SECURITY,100,3,False
SBSB2401,PYTHON PROGRAMMING LAB,100,2,True
SBSBLH51,FULL STACK WEB DEVELOPMENT,100,4,True
SBSB1506,ARTIFICIAL INTELLIGENCE,100,3,False
SBSB1502,FUNDAMENTALS OF MICROPROCESSOR,100,3,False
SBSB2501,MICROPROCESSOR LAB,100,2,True
SBSB1604,CRYPTOGRAPHY AND NETWORK SECURITY,100,3,False
SBSB1602,SOCIETY 5.0,100,3,False
SBSB3001,CYBER LAW,100,3,False
SBSB3002,NETWORK SECURITY,100,3,False
SBSB3003,AUGMENTED REALITY AND VIRTUAL REALITY,100,3,False
SBSB3004,INTRODUCTION TO IoT,100,3,False
SBSB3005,SOFTWARE TESTING,100,3,False
SBSB3006,DESIGN AND ANALYSIS OF ALGORITHMS,100,3,False
SBSB3007,SOFTWARE ARCHITECTURE,100,3,False
SBSA3008,SOFTWARE QUALITY MANAGEMENT,100,3,False
SBSB3009,KNOWLEDGE MANAGEMENT SYSTEMS,100,3,False
SHSB1102,GENERAL ENGLISHI,100,3,False
SMBB1101,GENERAL  MICROBIOLOGY,100,3,False
SMBB2101,GENERAL MICROBIOLOGY LAB,100,2,True
SHSB1201,GENERAL ENGLISH - II,100,3,False
SBB B1302,IMMUNOLOGY,100,3,False
SMBB 2201,IMMUNOLOGY LAB,100,2,True
SMBB1301,BACTERIOLOGY,100,3,False
SMBB 1302,VIROLOGY,100,3,False
SMBB2301,BACTERIOLOGY AND VIROLOGY LAB,100,2,True
SMBB1401,MYCOLOGY,100,3,False
SMBB1402,PHYCOLOGY AND PARASITOLOGY,100,3,False
SMBB2401,MYCOLOGY AND PARASITOLOGY LAB,100,2,True
SMBB1501,INDUSTRIAL MICROBIOLOGY,100,3,False
SMBB1502,FOOD AND DAIRY MICROBIOLOGY,100,3,False
SMBA1503,ENVIRONMENTAL MICROBIOLOGY,100,3,False
S77BP B51,RESEARCH METHODOLOGY,100,4,False
SMBB2501,INDUSTRIAL MICROBIOLOGY LAB,100,2,True
SMBB2502,FOOD AND DAIRY  MICROBIO LOGY LAB,100,2,True
SBBB1601,BIOSAFETY , BIOETHICS  AND IPR,100,3,False
S77BLH61,BIOSTATISTICS,100,4,False
SBBB1303,ANCILLARY BIOCHEMISTRY I,100,3,False
SBBB1403,ANCILLARY BIOCHEMISTRY II,100,3,False
SMBB1303,ANCILLARY BIOTECHNOLOGY I,100,3,False
SMBB1403,ANCILLARY BIOTECHNOLOGY II,100,3,False
SBBB2301,ANCILLARY BIOCHEMISTRY  LAB I,100,2,True
SBBB2402,ANCILLARY BIOCHEMISTR Y LAB I I,100,2,True
SMBB2302,ANCILLARY BIOTECHNOLOGY LAB I,100,2,True
SMBB2402,ANCILLARY BIOTECHNOLOGY LAB II,100,2,True
SMBB3001,DESIGN AND OPERATION OF BIOREACTORS,100,3,False
SMBB3002,FERMENT ATION TECHNOLOGY AND DOWNSTREA M PROCESSING,100,3,False
SMBB3003,MICROBIAL PRODUCTS FOR AGRICULTURE AND INDUSTRIES,100,3,False
SMBB3004,MEDICAL LABORATORY TECHNIQU ES,100,3,False
SMBB3005,CLINICAL MICROBIOLOGY,100,3,False
